,ID,desc,cosine
4331,DAV92866.1 ,MAG TPA: NinG recombination protein [Bacteriophage sp.],0.04624205827713013
1201,DAV45805.1 ,MAG TPA: Major capsid protein [Bacteriophage sp.],0.04624277353286743
2287,DAV69378.1 ,MAG TPA: DNA packaging protein gp3 [Bacteriophage sp.],0.046340763568878174
1127,DAV42970.1 ,MAG TPA: SOS-response transcriptional repressor [Bacteriophage sp.],0.046369850635528564
1890,DAV64159.1 ,MAG TPA: minor capsid protein [Bacteriophage sp.],0.046397864818573
1912,DAV64181.1 ,MAG TPA: protein of unknown function (DUF5047) [Bacteriophage sp.],0.04640883207321167
775,DAV39799.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.04642552137374878
3323,DAV77716.1 ,MAG TPA: protein of unknown function DUF859 [Bacteriophage sp.],0.0464819073677063
4165,DAV89689.1 ,MAG TPA: endopeptidase tail [Bacteriophage sp.],0.04649394750595093
4082,DAV85321.1 ,MAG TPA: Replication initiator A family protein [Bacteriophage sp.],0.04664069414138794
2295,DAV69386.1 ,MAG TPA: nucleoside triphosphate pyrophosphohydrolase [Bacteriophage sp.],0.046651363372802734
3014,DAV73822.1 ,"MAG TPA: Helicase, ATPase, REPLICATION [Bacteriophage sp.]",0.04665166139602661
545,DAV37691.1 ,MAG TPA: head closure knob [Bacteriophage sp.],0.04666793346405029
2511,DAV73257.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04668164253234863
2675,DAV73421.1 ,MAG TPA: Proteasome subunit alpha type-2 [Bacteriophage sp.],0.046690940856933594
2382,DAV71115.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.046693623065948486
2400,DAV71133.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.046693623065948486
419,DAV36548.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.046701908111572266
245,DAV35394.1 ,MAG TPA: Nucleotidyltransferase [Bacteriophage sp.],0.046721041202545166
4918,DAW00717.1 ,MAG TPA: Portal [Bacteriophage sp.],0.046738505363464355
1206,DAV45810.1 ,MAG TPA: DNA REPLICATION protein [Bacteriophage sp.],0.0467492938041687
1551,DAV56337.1 ,"MAG TPA: DNA polymerase III, alpha subunit [Bacteriophage sp.]",0.0467606782913208
4392,DAV92994.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.046821653842926025
3413,DAV77893.1 ,MAG TPA: Portal [Bacteriophage sp.],0.046835124492645264
2300,DAV69391.1 ,MAG TPA: RecT protein [Bacteriophage sp.],0.046859920024871826
1546,DAV56332.1 ,MAG TPA: Protein of unknown function DUF262 [Bacteriophage sp.],0.04687643051147461
1884,DAV64153.1 ,MAG TPA: putative glutamine amidotransferase [Bacteriophage sp.],0.04690021276473999
2534,DAV73280.1 ,MAG TPA: Terminase large subunit [Bacteriophage sp.],0.046911418437957764
4209,DAV90168.1 ,MAG TPA: CRE RECOMBINASE [Bacteriophage sp.],0.0469701886177063
4824,DAV99503.1 ,MAG TPA: DNA polymerase B [Bacteriophage sp.],0.04700350761413574
1702,DAV56488.1 ,MAG TPA: Nucleotidyltransferase [Bacteriophage sp.],0.04703044891357422
2017,DAV65607.1 ,MAG TPA: PORTAL PROTEIN [Bacteriophage sp.],0.047045230865478516
4674,DAV98693.1 ,MAG TPA: antirepressor protein [Bacteriophage sp.],0.04705888032913208
87,DAV29659.1 ,MAG TPA: prohead serine protease [Bacteriophage sp.],0.047078847885131836
3870,DAV83991.1 ,MAG TPA: RNA polymerase sigma-K factor [Bacteriophage sp.],0.04711395502090454
3569,DAV79676.1 ,MAG TPA: Endo-N-acetylneuraminidase [Bacteriophage sp.],0.047116994857788086
1760,DAV58970.1 ,MAG TPA: chromosome partition protein [Bacteriophage sp.],0.04716593027114868
4390,DAV92992.1 ,MAG TPA: DNA polymerase II small subunit [Bacteriophage sp.],0.04719001054763794
4422,DAV93024.1 ,MAG TPA: RNA-dependent RNA polymerase [Bacteriophage sp.],0.04719948768615723
4183,DAV90142.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04720383882522583
3329,DAV77722.1 ,MAG TPA: distal tail protein [Bacteriophage sp.],0.047225236892700195
2374,DAV69465.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04726541042327881
4873,DAV99703.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04727590084075928
4212,DAV90171.1 ,MAG TPA: Repressor protein CI [Bacteriophage sp.],0.04729217290878296
4115,DAV89399.1 ,MAG TPA: CetZ-like protein [Bacteriophage sp.],0.047303199768066406
4468,DAV94281.1 ,MAG TPA: protein of unknown function DUF1424 [Bacteriophage sp.],0.04734998941421509
1669,DAV56455.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0473635196685791
2215,DAV68561.1 ,MAG TPA: anaerobic ribonucleoside triphosphate reductase [Bacteriophage sp.],0.04736429452896118
1376,DAV51150.1 ,MAG TPA: Thymidylate synthase complementing protein [Bacteriophage sp.],0.047487854957580566
1090,DAV42933.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04749363660812378
2198,DAV68167.1 ,MAG TPA: Terminase small subunit [Bacteriophage sp.],0.047502100467681885
1980,DAV64821.1 ,MAG TPA: SOS-response transcriptional repressor [Bacteriophage sp.],0.04750347137451172
83,DAV29655.1 ,MAG TPA: minor capsid component [Bacteriophage sp.],0.047509849071502686
379,DAV36186.1 ,MAG TPA: helix-turn-helix domain protein [Bacteriophage sp.],0.04753077030181885
1,DAV29222.1 ,MAG TPA: helicase [Bacteriophage sp.],0.047534942626953125
4878,DAV99708.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04756361246109009
4133,DAV89417.1 ,MAG TPA: RNA dependent RNA polymerase [Bacteriophage sp.],0.047566115856170654
2019,DAV65609.1 ,MAG TPA: RecT protein [Bacteriophage sp.],0.04757314920425415
4638,DAV97267.1 ,MAG TPA: Host-nuclease inhibitor protein [Bacteriophage sp.],0.04759860038757324
3758,DAV83363.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.04762852191925049
3842,DAV83447.1 ,MAG TPA: PolyVal Metallopeptidase superfamily domain [Bacteriophage sp.],0.04763007164001465
4852,DAV99682.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04766237735748291
4556,DAV95055.1 ,MAG TPA: Protein of unknown function (DUF1492) [Bacteriophage sp.],0.047698020935058594
4858,DAV99688.1 ,MAG TPA: SIR2 family protein [Bacteriophage sp.],0.04771631956100464
3334,DAV77727.1 ,MAG TPA: portal protein [Bacteriophage sp.],0.04772686958312988
3915,DAV84336.1 ,MAG TPA: Large Terminase [Bacteriophage sp.],0.047737717628479004
4591,DAV97220.1 ,MAG TPA: transcriptional regulator [Bacteriophage sp.],0.047752320766448975
725,DAV39576.1 ,MAG TPA: AmfC protein [Bacteriophage sp.],0.04775238037109375
2288,DAV69379.1 ,MAG TPA: replisome organizer [Bacteriophage sp.],0.047766804695129395
1808,DAV59018.1 ,MAG TPA: Protein of unknown function (DUF722) [Bacteriophage sp.],0.047786712646484375
2072,DAV66277.1 ,MAG TPA: nucelotide kinase [Bacteriophage sp.],0.0477939248085022
413,DAV36542.1 ,MAG TPA: anaerobic ribonucleoside triphosphate reductase [Bacteriophage sp.],0.047802507877349854
4847,DAV99677.1 ,MAG TPA: Protein of unknown function DUF262 [Bacteriophage sp.],0.047822773456573486
2943,DAV73689.1 ,MAG TPA: RNA repair pathway protein [Bacteriophage sp.],0.047825515270233154
4020,DAV85259.1 ,MAG TPA: Portal protein [Bacteriophage sp.],0.04784107208251953
414,DAV36543.1 ,MAG TPA: 4Fe-4S single cluster domain protein [Bacteriophage sp.],0.04786783456802368
4875,DAV99705.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.047881901264190674
1978,DAV64819.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04789841175079346
3917,DAV84338.1 ,MAG TPA: prohead protease [Bacteriophage sp.],0.0479465126991272
2278,DAV69369.1 ,MAG TPA: tRNA-splicing ligase RtcB [Bacteriophage sp.],0.04797804355621338
4118,DAV89402.1 ,MAG TPA: Primase C terminal 1 (PriCT-1) [Bacteriophage sp.],0.04799622297286987
4214,DAV90173.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.04800748825073242
1405,DAV51179.1 ,MAG TPA: putative replisome organizer protein [Bacteriophage sp.],0.048065364360809326
4915,DAW00714.1 ,MAG TPA: excisionase [Bacteriophage sp.],0.04808449745178223
2221,DAV68567.1 ,MAG TPA: stabilization protein [Bacteriophage sp.],0.04809081554412842
1076,DAV42919.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.048188745975494385
2083,DAV66288.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04819291830062866
3885,DAV84006.1 ,MAG TPA: deoxyribosyltransferase [Bacteriophage sp.],0.04820162057876587
4928,DAW00727.1 ,MAG TPA: RecT protein [Bacteriophage sp.],0.04821121692657471
4991,DAW00790.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04821479320526123
2510,DAV73256.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04824650287628174
4518,DAV95017.1 ,MAG TPA: Portal [Bacteriophage sp.],0.048263728618621826
892,DAV41712.1 ,"MAG TPA: UDP-2,3-diacylglucosamine hydrolase [Bacteriophage sp.]",0.04828035831451416
3580,DAV80517.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.048319876194000244
3962,DAV84893.1 ,MAG TPA: repressor domain protein [Bacteriophage sp.],0.04832953214645386
4011,DAV85250.1 ,MAG TPA: Protein of unknown function (DUF1653) [Bacteriophage sp.],0.04834538698196411
1888,DAV64157.1 ,MAG TPA: capsid protein [Bacteriophage sp.],0.048365116119384766
4416,DAV93018.1 ,MAG TPA: Protein of unknown function (DUF2089) [Bacteriophage sp.],0.04837077856063843
2318,DAV69409.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04837554693222046
3423,DAV77903.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.048397719860076904
4689,DAV98708.1 ,MAG TPA: repressor domain protein [Bacteriophage sp.],0.04840308427810669
4515,DAV95014.1 ,MAG TPA: tRNA-splicing ligase RtcB [Bacteriophage sp.],0.04842269420623779
2023,DAV65613.1 ,MAG TPA: Endodeoxyribonuclease RusA [Bacteriophage sp.],0.04844087362289429
1971,DAV64812.1 ,MAG TPA: PORTAL PROTEIN [Bacteriophage sp.],0.048456430435180664
2517,DAV73263.1 ,MAG TPA: metallophosphatase domain protein [Bacteriophage sp.],0.04847359657287598
2014,DAV65604.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04848438501358032
4714,DAV98733.1 ,MAG TPA: glycoside hydrolase family protein [Bacteriophage sp.],0.04850125312805176
3341,DAV77734.1 ,MAG TPA: NinG protein [Bacteriophage sp.],0.04850280284881592
2254,DAV68600.1 ,MAG TPA: protein of unknown function (DUF4376) [Bacteriophage sp.],0.048505544662475586
3945,DAV84876.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04850798845291138
202,DAV35351.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.048508524894714355
758,DAV39782.1 ,MAG TPA: Receptor Binding Protein [Bacteriophage sp.],0.04853200912475586
4185,DAV90144.1 ,MAG TPA: Cro [Bacteriophage sp.],0.048548102378845215
4862,DAV99692.1 ,MAG TPA: Replicative helicase [Bacteriophage sp.],0.048551321029663086
4590,DAV97219.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04870647192001343
4459,DAV94272.1 ,MAG TPA: HNH endonuclease [Bacteriophage sp.],0.04871475696563721
1950,DAV64219.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04872775077819824
861,DAV41681.1 ,MAG TPA: baseplate protein [Bacteriophage sp.],0.048731446266174316
3338,DAV77731.1 ,MAG TPA: lysin [Bacteriophage sp.],0.048773109912872314
2028,DAV65618.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04878842830657959
3584,DAV80521.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.04889577627182007
3768,DAV83373.1 ,MAG TPA: nucelotide kinase [Bacteriophage sp.],0.04889655113220215
3422,DAV77902.1 ,MAG TPA: nucelotide kinase [Bacteriophage sp.],0.04889655113220215
3412,DAV77892.1 ,MAG TPA: capsid protein [Bacteriophage sp.],0.04890352487564087
1507,DAV52867.1 ,"MAG TPA: Putative tail protein, partial [Bacteriophage sp.]",0.04893726110458374
538,DAV37684.1 ,MAG TPA: LAGLIDADG-like domain [Bacteriophage sp.],0.04903292655944824
1574,DAV56360.1 ,MAG TPA: adenine-specific methyltransferase [Bacteriophage sp.],0.04909563064575195
1377,DAV51151.1 ,MAG TPA: DnaB-like replicative helicase [Bacteriophage sp.],0.049098074436187744
3648,DAV80932.1 ,MAG TPA: Terminase [Bacteriophage sp.],0.049099624156951904
4514,DAV95013.1 ,MAG TPA: NTP-PPase-like protein [Bacteriophage sp.],0.04910397529602051
4182,DAV90141.1 ,MAG TPA: MPN family protein [Bacteriophage sp.],0.04917335510253906
4504,DAV94317.1 ,"MAG TPA: Recombination enhancement, RecA-dependent nuclease [Bacteriophage sp.]",0.049182116985321045
4095,DAV87428.1 ,MAG TPA: Protein of unknown function (DUF3853) [Bacteriophage sp.],0.049183666706085205
3873,DAV83994.1 ,MAG TPA: dsDNA helicase [Bacteriophage sp.],0.04918473958969116
2508,DAV73254.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.049189984798431396
2104,DAV66309.1 ,MAG TPA: DNA-directed RNA polymerase [Bacteriophage sp.],0.049205005168914795
3586,DAV80523.1 ,MAG TPA: chromosome partitioning protein [Bacteriophage sp.],0.04922837018966675
378,DAV36185.1 ,MAG TPA: HNHc [Bacteriophage sp.],0.04924607276916504
3491,DAV77971.1 ,MAG TPA: Protein of unknown function (DUF3920) [Bacteriophage sp.],0.04929471015930176
2560,DAV73306.1 ,MAG TPA: DNA polymerase II small subunit [Bacteriophage sp.],0.04934722185134888
4577,DAV97094.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.04934960603713989
1742,DAV58952.1 ,MAG TPA: Portal [Bacteriophage sp.],0.04936087131500244
4063,DAV85302.1 ,MAG TPA: Protein of unknown function (DUF722) [Bacteriophage sp.],0.04936593770980835
1382,DAV51156.1 ,MAG TPA: Portal [Bacteriophage sp.],0.049368977546691895
1572,DAV56358.1 ,MAG TPA: putative DNA double strand break repair [Bacteriophage sp.],0.04939001798629761
1757,DAV58967.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04939603805541992
3988,DAV84919.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.049437105655670166
2283,DAV69374.1 ,MAG TPA: Protein of unknown function (DUF2829) [Bacteriophage sp.],0.04944133758544922
2546,DAV73292.1 ,MAG TPA: restriction enzyme [Bacteriophage sp.],0.049446821212768555
479,DAV36608.1 ,MAG TPA: HAD domain protein [Bacteriophage sp.],0.04945260286331177
3335,DAV77728.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.04950892925262451
3009,DAV73817.1 ,MAG TPA: Thymidylate synthase complementing protein [Bacteriophage sp.],0.04952508211135864
2211,DAV68557.1 ,MAG TPA: helix-turn-helix domain protein [Bacteriophage sp.],0.04954266548156738
4271,DAV91393.1 ,MAG TPA: Helix-turn-helix of DDE superfamily endonuclease [Bacteriophage sp.],0.049578845500946045
19,DAV29240.1 ,MAG TPA: repressor protein [Bacteriophage sp.],0.0495794415473938
607,DAV37753.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0496402382850647
1750,DAV58960.1 ,MAG TPA: integrase serine recombinase [Bacteriophage sp.],0.049647748470306396
4387,DAV92989.1 ,MAG TPA: NYN ribonuclease and ATPase [Bacteriophage sp.],0.049669623374938965
1354,DAV51037.1 ,MAG TPA: Dna polymerase B [Bacteriophage sp.],0.04970216751098633
2078,DAV66283.1 ,MAG TPA: DNA-binding transcriptional regulator [Bacteriophage sp.],0.049730658531188965
10,DAV29231.1 ,MAG TPA: minor capsid protein [Bacteriophage sp.],0.04976356029510498
406,DAV36213.1 ,MAG TPA: replication protein P [Bacteriophage sp.],0.049778640270233154
1075,DAV42918.1 ,MAG TPA: DnaB-like replicative helicase [Bacteriophage sp.],0.049795448780059814
3759,DAV83364.1 ,MAG TPA: adenine-specific methyltransferase [Bacteriophage sp.],0.049802958965301514
3576,DAV80513.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.04982352256774902
3749,DAV83354.1 ,MAG TPA: replisome organizer [Bacteriophage sp.],0.04982924461364746
2385,DAV71118.1 ,MAG TPA: glycyl-tRNA synthetase [Bacteriophage sp.],0.04983013868331909
2394,DAV71127.1 ,MAG TPA: glycyl-tRNA synthetase [Bacteriophage sp.],0.04983013868331909
4235,DAV90194.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04986304044723511
1557,DAV56343.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.049876630306243896
4563,DAV95062.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.049880027770996094
2018,DAV65608.1 ,MAG TPA: minor capsid protein [Bacteriophage sp.],0.04988950490951538
4438,DAV94251.1 ,MAG TPA: tail assembly chaperone protein [Bacteriophage sp.],0.04991227388381958
1071,DAV42914.1 ,MAG TPA: minor capsid protein [Bacteriophage sp.],0.049913227558135986
4927,DAW00726.1 ,MAG TPA: chromosome partition protein [Bacteriophage sp.],0.04993736743927002
1393,DAV51167.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04996144771575928
795,DAV39819.1 ,MAG TPA: Protein of unknown function (DUF722) [Bacteriophage sp.],0.04996210336685181
4015,DAV85254.1 ,MAG TPA: Protein of unknown function (DUF1351) [Bacteriophage sp.],0.04999595880508423
2371,DAV69462.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05000662803649902
2214,DAV68560.1 ,MAG TPA: AAA domain protein [Bacteriophage sp.],0.05002164840698242
1205,DAV45809.1 ,MAG TPA: endonuclease [Bacteriophage sp.],0.050024211406707764
4489,DAV94302.1 ,MAG TPA: Protein of unknown function (DUF1492) [Bacteriophage sp.],0.05004531145095825
216,DAV35365.1 ,MAG TPA: DNA N-6-adenine-methyltransferase [Bacteriophage sp.],0.05005300045013428
3896,DAV84317.1 ,MAG TPA: DNA polymerase B [Bacteriophage sp.],0.05006521940231323
2527,DAV73273.1 ,MAG TPA: RNA ligase [Bacteriophage sp.],0.05007869005203247
2140,DAV66345.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.050080060958862305
345,DAV35555.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.050107479095458984
4458,DAV94271.1 ,MAG TPA: Putative ATP dependent Clp protease [Bacteriophage sp.],0.05011427402496338
4653,DAV98081.1 ,MAG TPA: DNA polymerase B [Bacteriophage sp.],0.05013000965118408
1358,DAV51041.1 ,MAG TPA: MobA MobL family protein [Bacteriophage sp.],0.05013155937194824
1854,DAV62027.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.05014669895172119
1571,DAV56357.1 ,MAG TPA: DNA N-6-adenine-methyltransferase [Bacteriophage sp.],0.050148963928222656
4826,DAV99505.1 ,MAG TPA: upper collar protein [Bacteriophage sp.],0.050206899642944336
827,DAV41024.1 ,MAG TPA: protein of unknown function (DUF4917) [Bacteriophage sp.],0.05021512508392334
4884,DAV99714.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.050231754779815674
1939,DAV64208.1 ,"MAG TPA: LAMBDA REPRESSOR (TRIPLE MUTANT)/DNA COMPLEX-DNA COMPLEX, DOUBLE HELIX, TRANSCRIPTION-DNA.1A [Bacteriophage sp.]",0.050235092639923096
2748,DAV73494.1 ,"MAG TPA: SprT-like domain-containing protein Spartan/DNA Complex repair, protease, DNA BINDING [Bacteriophage sp.]",0.05024993419647217
4919,DAW00718.1 ,MAG TPA: capsid protein [Bacteriophage sp.],0.050252676010131836
3577,DAV80514.1 ,MAG TPA: terminase small subunit [Bacteriophage sp.],0.050260722637176514
1858,DAV62031.1 ,"MAG TPA: Portal protein, portal protein, bacteriophage, transport.9A, partial [Bacteriophage sp.]",0.05030620098114014
3755,DAV83360.1 ,MAG TPA: Portal [Bacteriophage sp.],0.050323665142059326
127,DAV33597.1 ,MAG TPA: Portal [Bacteriophage sp.],0.050323665142059326
1374,DAV51148.1 ,MAG TPA: peptidase [Bacteriophage sp.],0.05033457279205322
1443,DAV51217.1 ,MAG TPA: tail connector protein [Bacteriophage sp.],0.05033600330352783
47,DAV29268.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05034869909286499
1891,DAV64160.1 ,MAG TPA: PORTAL PROTEIN [Bacteriophage sp.],0.05037623643875122
1195,DAV45799.1 ,MAG TPA: NTP-PPase-like protein [Bacteriophage sp.],0.05038189888000488
3743,DAV83348.1 ,MAG TPA: YycJ-like MBL-fold protein [Bacteriophage sp.],0.050390660762786865
1212,DAV45816.1 ,MAG TPA: DNA-packaging protein small subunit [Bacteriophage sp.],0.05040121078491211
4039,DAV85278.1 ,MAG TPA: stabilization protein [Bacteriophage sp.],0.05040508508682251
2217,DAV68563.1 ,MAG TPA: Head to tail joining protein [Bacteriophage sp.],0.050405263900756836
4606,DAV97235.1 ,MAG TPA: minor capsid protein [Bacteriophage sp.],0.050458312034606934
2677,DAV73423.1 ,MAG TPA: deoxynucleoside monophosphate kinase [Bacteriophage sp.],0.05047190189361572
1738,DAV58948.1 ,MAG TPA: YycJ-like MBL-fold protein [Bacteriophage sp.],0.050492286682128906
2551,DAV73297.1 ,MAG TPA: endonuclease [Bacteriophage sp.],0.05051392316818237
846,DAV41666.1 ,MAG TPA: metallophosphatase domain protein [Bacteriophage sp.],0.05055439472198486
712,DAV39563.1 ,MAG TPA: 5-methylcytosine-specific restriction enzyme subunit [Bacteriophage sp.],0.05056244134902954
1120,DAV42963.1 ,MAG TPA: Protein of unknown function (DUF968) [Bacteriophage sp.],0.05056357383728027
2076,DAV66281.1 ,MAG TPA: HNH endonuclease [Bacteriophage sp.],0.050576984882354736
4687,DAV98706.1 ,MAG TPA: DnaB-like replicative helicase [Bacteriophage sp.],0.050593674182891846
2231,DAV68577.1 ,MAG TPA: Lysozyme [Bacteriophage sp.],0.05061697959899902
