,ID,desc,cosine,euclidean
876,DAV41696.1 ,MAG TPA: DNA POLYMERASE [Bacteriophage sp.],0.03592616319656372,2.3393352031707764
2289,DAV69380.1 ,MAG TPA: Replication initiation and membrane attachment [Bacteriophage sp.],0.045814692974090576,2.339966297149658
4210,DAV90169.1 ,MAG TPA: Endodeoxyribonuclease RusA [Bacteriophage sp.],0.058803439140319824,2.3399977684020996
546,DAV37692.1 ,MAG TPA: Terminase large subunit [Bacteriophage sp.],0.03710848093032837,2.3432157039642334
711,DAV39562.1 ,MAG TPA: AAA domain protein [Bacteriophage sp.],0.05073821544647217,2.3440165519714355
4198,DAV90157.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.06152135133743286,2.3443381786346436
4565,DAV95064.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.053567469120025635,2.3446929454803467
3557,DAV79664.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.053567469120025635,2.3446929454803467
1966,DAV64807.1 ,MAG TPA: HNH endonuclease [Bacteriophage sp.],0.051539599895477295,2.3452017307281494
1546,DAV56332.1 ,MAG TPA: Protein of unknown function DUF262 [Bacteriophage sp.],0.04687643051147461,2.345479726791382
179,DAV34922.1 ,MAG TPA: Terminase large subunit [Bacteriophage sp.],0.037926554679870605,2.346513032913208
4464,DAV94277.1 ,MAG TPA: DNA N-6-adenine-methyltransferase [Bacteriophage sp.],0.052845299243927,2.3480777740478516
1575,DAV56361.1 ,MAG TPA: homing endonuclease [Bacteriophage sp.],0.056928038597106934,2.3490421772003174
1357,DAV51040.1 ,MAG TPA: integrase [Bacteriophage sp.],0.06202340126037598,2.3490984439849854
1560,DAV56346.1 ,MAG TPA: metallophosphatase domain protein [Bacteriophage sp.],0.0579567551612854,2.3496787548065186
4030,DAV85269.1 ,MAG TPA: repressor domain protein [Bacteriophage sp.],0.05938684940338135,2.350069761276245
4082,DAV85321.1 ,MAG TPA: Replication initiator A family protein [Bacteriophage sp.],0.04664069414138794,2.3508877754211426
4142,DAV89666.1 ,MAG TPA: KilAC domain protein [Bacteriophage sp.],0.054913341999053955,2.3510324954986572
3579,DAV80516.1 ,MAG TPA: portal protein [Bacteriophage sp.],0.041419804096221924,2.351437568664551
4211,DAV90170.1 ,MAG TPA: KilAC domain protein [Bacteriophage sp.],0.056966960430145264,2.3548760414123535
1195,DAV45799.1 ,MAG TPA: NTP-PPase-like protein [Bacteriophage sp.],0.05038189888000488,2.3555402755737305
4852,DAV99682.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04766237735748291,2.35703182220459
1748,DAV58958.1 ,MAG TPA: replisome organizer [Bacteriophage sp.],0.05500525236129761,2.357335090637207
1891,DAV64160.1 ,MAG TPA: PORTAL PROTEIN [Bacteriophage sp.],0.05037623643875122,2.3574843406677246
4462,DAV94275.1 ,MAG TPA: ParA [Bacteriophage sp.],0.053739309310913086,2.3580119609832764
3943,DAV84874.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05310070514678955,2.360307455062866
2071,DAV66276.1 ,MAG TPA: IrrE protein [Bacteriophage sp.],0.05309724807739258,2.3629376888275146
4926,DAW00725.1 ,MAG TPA: KilAC domain protein [Bacteriophage sp.],0.05917620658874512,2.3637373447418213
2517,DAV73263.1 ,MAG TPA: metallophosphatase domain protein [Bacteriophage sp.],0.04847359657287598,2.36480712890625
4913,DAW00712.1 ,MAG TPA: YycJ-like MBL-fold protein [Bacteriophage sp.],0.0544201135635376,2.3648722171783447
1746,DAV58956.1 ,"MAG TPA: adenine-specific methyltransferase, partial [Bacteriophage sp.]",0.041867733001708984,2.366335868835449
4208,DAV90167.1 ,MAG TPA: HNH endonuclease [Bacteriophage sp.],0.061239421367645264,2.36661958694458
1377,DAV51151.1 ,MAG TPA: DnaB-like replicative helicase [Bacteriophage sp.],0.049098074436187744,2.3698854446411133
2497,DAV73243.1 ,MAG TPA: single-stranded-DNA-specific exonuclease RecJ [Bacteriophage sp.],0.04306143522262573,2.372710943222046
4928,DAW00727.1 ,MAG TPA: RecT protein [Bacteriophage sp.],0.04821121692657471,2.3734304904937744
547,DAV37693.1 ,MAG TPA: Terminase large subunit [Bacteriophage sp.],0.042935073375701904,2.3736226558685303
3014,DAV73822.1 ,"MAG TPA: Helicase, ATPase, REPLICATION [Bacteriophage sp.]",0.04665166139602661,2.374018430709839
2228,DAV68574.1 ,MAG TPA: DNA N-6-adenine-methyltransferase [Bacteriophage sp.],0.0562821626663208,2.374152898788452
717,DAV39568.1 ,MAG TPA: transposase [Bacteriophage sp.],0.06297367811203003,2.3763585090637207
3880,DAV84001.1 ,MAG TPA: Nuclease [Bacteriophage sp.],0.06144118309020996,2.3767447471618652
3982,DAV84913.1 ,MAG TPA: Replication initiator A family protein [Bacteriophage sp.],0.05483633279800415,2.377370595932007
3760,DAV83365.1 ,"MAG TPA: phosphoadenosine-phosphosulfate reductase, partial [Bacteriophage sp.]",0.043524205684661865,2.3783514499664307
2666,DAV73412.1 ,MAG TPA: RNA-dependent RNA polymerase [Bacteriophage sp.],0.04285663366317749,2.3789567947387695
857,DAV41677.1 ,MAG TPA: Dihydrofolate reductase [Bacteriophage sp.],0.05713224411010742,2.379546642303467
4871,DAV99701.1 ,MAG TPA: REP HELICASE [Bacteriophage sp.],0.05449509620666504,2.3802237510681152
1571,DAV56357.1 ,MAG TPA: DNA N-6-adenine-methyltransferase [Bacteriophage sp.],0.050148963928222656,2.381774663925171
3352,DAV77832.1 ,MAG TPA: Protein of unknown function DUF262 [Bacteriophage sp.],0.04528367519378662,2.3859031200408936
3962,DAV84893.1 ,MAG TPA: repressor domain protein [Bacteriophage sp.],0.04832953214645386,2.3864736557006836
414,DAV36543.1 ,MAG TPA: 4Fe-4S single cluster domain protein [Bacteriophage sp.],0.04786783456802368,2.3873519897460938
216,DAV35365.1 ,MAG TPA: DNA N-6-adenine-methyltransferase [Bacteriophage sp.],0.05005300045013428,2.3875179290771484
3028,DAV73836.1 ,MAG TPA: dCTP deaminase dUTPase [Bacteriophage sp.],0.05593985319137573,2.3894596099853516
2052,DAV66257.1 ,MAG TPA: metallophosphatase domain protein [Bacteriophage sp.],0.039842188358306885,2.3916337490081787
3025,DAV73833.1 ,MAG TPA: Endonuclease [Bacteriophage sp.],0.04416298866271973,2.3921823501586914
4925,DAW00724.1 ,MAG TPA: Cell wall hydrolase autolysin [Bacteriophage sp.],0.0644063949584961,2.3923206329345703
688,DAV39087.1 ,MAG TPA: tail sheath protein [Bacteriophage sp.],0.054272353649139404,2.3932600021362305
1161,DAV45225.1 ,MAG TPA: repressor domain protein [Bacteriophage sp.],0.060608625411987305,2.393937110900879
1075,DAV42918.1 ,MAG TPA: DnaB-like replicative helicase [Bacteriophage sp.],0.049795448780059814,2.3948023319244385
538,DAV37684.1 ,MAG TPA: LAGLIDADG-like domain [Bacteriophage sp.],0.04903292655944824,2.3954076766967773
4470,DAV94283.1 ,MAG TPA: ATPase [Bacteriophage sp.],0.04592710733413696,2.396984100341797
1808,DAV59018.1 ,MAG TPA: Protein of unknown function (DUF722) [Bacteriophage sp.],0.047786712646484375,2.3973660469055176
1854,DAV62027.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.05014669895172119,2.3976054191589355
1090,DAV42933.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04749363660812378,2.399322748184204
3759,DAV83364.1 ,MAG TPA: adenine-specific methyltransferase [Bacteriophage sp.],0.049802958965301514,2.4001400470733643
2073,DAV66278.1 ,MAG TPA: nucleoside triphosphate pyrophosphohydrolase [Bacteriophage sp.],0.04401355981826782,2.400484800338745
2405,DAV71138.1 ,MAG TPA: Major capsid protein [Bacteriophage sp.],0.05300265550613403,2.401129961013794
2408,DAV71141.1 ,MAG TPA: Major capsid protein [Bacteriophage sp.],0.05300265550613403,2.401129961013794
3959,DAV84890.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.0579645037651062,2.4015181064605713
4023,DAV85262.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.06314235925674438,2.4016473293304443
3958,DAV84889.1 ,MAG TPA: repressor protein [Bacteriophage sp.],0.05468553304672241,2.4028003215789795
515,DAV37466.1 ,MAG TPA: LysM [Bacteriophage sp.],0.05857205390930176,2.405683994293213
484,DAV36613.1 ,MAG TPA: 2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Bacteriophage sp.],0.039498865604400635,2.407061815261841
4441,DAV94254.1 ,MAG TPA: putative ATPase (AAA+ superfamily) [Bacteriophage sp.],0.06524866819381714,2.407085657119751
1159,DAV45223.1 ,MAG TPA: peptidase [Bacteriophage sp.],0.05908238887786865,2.4080259799957275
874,DAV41694.1 ,MAG TPA: Protein recA [Bacteriophage sp.],0.04117482900619507,2.408583164215088
771,DAV39795.1 ,MAG TPA: Nuclease [Bacteriophage sp.],0.05220365524291992,2.408804416656494
3653,DAV80937.1 ,MAG TPA: peptidase [Bacteriophage sp.],0.054637253284454346,2.4096455574035645
2500,DAV73246.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.054339587688446045,2.4101364612579346
3719,DAV82269.1 ,MAG TPA: Cell wall hydrolase autolysin [Bacteriophage sp.],0.056096434593200684,2.410168170928955
2074,DAV66279.1 ,MAG TPA: SITE SPECIFIC RECOMBINASE XERD [Bacteriophage sp.],0.05941373109817505,2.4104809761047363
4093,DAV87426.1 ,MAG TPA: Fic family protein [Bacteriophage sp.],0.06077045202255249,2.4110536575317383
2298,DAV69389.1 ,MAG TPA: Endodeoxyribonuclease RusA [Bacteriophage sp.],0.044836223125457764,2.4125139713287354
329,DAV35539.1 ,MAG TPA: CHAP domain protein [Bacteriophage sp.],0.055264830589294434,2.412914276123047
215,DAV35364.1 ,MAG TPA: site specific tyrosine recombinase [Bacteriophage sp.],0.05993497371673584,2.4129772186279297
4092,DAV87425.1 ,MAG TPA: Helix-turn-helix XRE-family like protein [Bacteriophage sp.],0.052539825439453125,2.4142990112304688
765,DAV39789.1 ,MAG TPA: minor capsid protein [Bacteriophage sp.],0.044423699378967285,2.4156198501586914
2389,DAV71122.1 ,MAG TPA: Cyclophilin type peptidyl-prolyl cis-trans isomerase [Bacteriophage sp.],0.058017611503601074,2.4157116413116455
2390,DAV71123.1 ,MAG TPA: Cyclophilin type peptidyl-prolyl cis-trans isomerase [Bacteriophage sp.],0.058017611503601074,2.4157116413116455
2510,DAV73256.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04824650287628174,2.41581654548645
4858,DAV99688.1 ,MAG TPA: SIR2 family protein [Bacteriophage sp.],0.04771631956100464,2.4166059494018555
4088,DAV87054.1 ,MAG TPA: putative baseplate assembly protein [Bacteriophage sp.],0.05275988578796387,2.418574810028076
4095,DAV87428.1 ,MAG TPA: Protein of unknown function (DUF3853) [Bacteriophage sp.],0.049183666706085205,2.419167995452881
4449,DAV94262.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.05824488401412964,2.422780752182007
2515,DAV73261.1 ,MAG TPA: cysteine sulfinate desulfinase/cysteine desulfurase [Bacteriophage sp.],0.06270068883895874,2.4231646060943604
1351,DAV51034.1 ,MAG TPA: Protein of unknown function (DUF1016) [Bacteriophage sp.],0.056242406368255615,2.4238147735595703
47,DAV29268.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05034869909286499,2.424589157104492
1912,DAV64181.1 ,MAG TPA: protein of unknown function (DUF5047) [Bacteriophage sp.],0.04640883207321167,2.4249637126922607
3917,DAV84338.1 ,MAG TPA: prohead protease [Bacteriophage sp.],0.0479465126991272,2.4270217418670654
3761,DAV83366.1 ,MAG TPA: chromosome partition protein [Bacteriophage sp.],0.04568803310394287,2.4271719455718994
824,DAV41021.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0656132698059082,2.427915573120117
3963,DAV84894.1 ,MAG TPA: ParA [Bacteriophage sp.],0.05750775337219238,2.428083896636963
3418,DAV77898.1 ,MAG TPA: chromosome partition protein [Bacteriophage sp.],0.045775771141052246,2.4291436672210693
3964,DAV84895.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.05957794189453125,2.4295074939727783
4390,DAV92992.1 ,MAG TPA: DNA polymerase II small subunit [Bacteriophage sp.],0.04719001054763794,2.4295361042022705
2062,DAV66267.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.06008458137512207,2.429780960083008
4556,DAV95055.1 ,MAG TPA: Protein of unknown function (DUF1492) [Bacteriophage sp.],0.047698020935058594,2.4301888942718506
1763,DAV58973.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.03795123100280762,2.4312331676483154
2557,DAV73303.1 ,MAG TPA: REP HELICASE [Bacteriophage sp.],0.04604750871658325,2.431873083114624
4869,DAV99699.1 ,MAG TPA: Relaxase Mobilization nuclease domain protein [Bacteriophage sp.],0.05761063098907471,2.4320321083068848
3747,DAV83352.1 ,MAG TPA: bifunctional HTH-domain containing protein/aminotransferase [Bacteriophage sp.],0.06377315521240234,2.433871030807495
2013,DAV65603.1 ,MAG TPA: antirepressor [Bacteriophage sp.],0.034301042556762695,2.4349186420440674
4870,DAV99700.1 ,MAG TPA: DNA border endonuclease [Bacteriophage sp.],0.059816718101501465,2.4380316734313965
3,DAV29224.1 ,MAG TPA: protein of unknown function DUF820 [Bacteriophage sp.],0.0661589503288269,2.4381778240203857
754,DAV39778.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05832505226135254,2.440253257751465
4091,DAV87057.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.053416907787323,2.4403395652770996
4191,DAV90150.1 ,MAG TPA: Excisionase-like protein [Bacteriophage sp.],0.04502379894256592,2.441983461380005
1572,DAV56358.1 ,MAG TPA: putative DNA double strand break repair [Bacteriophage sp.],0.04939001798629761,2.4421982765197754
200,DAV35349.1 ,MAG TPA: RloB-like protein [Bacteriophage sp.],0.05880773067474365,2.4422073364257812
2519,DAV73265.1 ,MAG TPA: NADAR protein [Bacteriophage sp.],0.0549168586730957,2.4424197673797607
1875,DAV64144.1 ,MAG TPA: N-acetylmuramoyl-L-alanine amidase [Bacteriophage sp.],0.06202346086502075,2.4457671642303467
3750,DAV83355.1 ,MAG TPA: replisome organizer [Bacteriophage sp.],0.05920475721359253,2.4464080333709717
2291,DAV69382.1 ,MAG TPA: DNA TRANSLOCASE FTSK [Bacteriophage sp.],0.060735106468200684,2.44881010055542
4072,DAV85311.1 ,MAG TPA: ribosomal protein S12 methylthiotransferase [Bacteriophage sp.],0.043938279151916504,2.4498825073242188
756,DAV39780.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05398070812225342,2.4502742290496826
1545,DAV56331.1 ,MAG TPA: putative SAM-dependent methyltransferase [Bacteriophage sp.],0.06750816106796265,2.4511759281158447
1199,DAV45803.1 ,MAG TPA: Portal [Bacteriophage sp.],0.04334056377410889,2.4516055583953857
4613,DAV97242.1 ,MAG TPA: AAA domain protein [Bacteriophage sp.],0.040952444076538086,2.4530351161956787
4593,DAV97222.1 ,MAG TPA: regulatory protein [Bacteriophage sp.],0.04137861728668213,2.453883409500122
1978,DAV64819.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04789841175079346,2.4551143646240234
2231,DAV68577.1 ,MAG TPA: Lysozyme [Bacteriophage sp.],0.05061697959899902,2.455887794494629
1076,DAV42919.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.048188745975494385,2.456355094909668
1141,DAV44042.1 ,MAG TPA: 43 kDa tail protein [Bacteriophage sp.],0.05696970224380493,2.4576878547668457
4013,DAV85252.1 ,MAG TPA: HNHc [Bacteriophage sp.],0.05114269256591797,2.4591786861419678
2344,DAV69435.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.040212154388427734,2.4605462551116943
3946,DAV84877.1 ,MAG TPA: helix-turn-helix domain protein [Bacteriophage sp.],0.052451252937316895,2.4615542888641357
2150,DAV66355.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.05332428216934204,2.4636759757995605
842,DAV41662.1 ,MAG TPA: anaerobic ribonucleoside triphosphate reductase [Bacteriophage sp.],0.04266500473022461,2.4647376537323
4597,DAV97226.1 ,MAG TPA: distal tail protein [Bacteriophage sp.],0.05257827043533325,2.4647789001464844
390,DAV36197.1 ,MAG TPA: Integrase [Bacteriophage sp.],0.06003540754318237,2.4648337364196777
774,DAV39798.1 ,MAG TPA: Repressor protein CI [Bacteriophage sp.],0.05404871702194214,2.466095447540283
4292,DAV92248.1 ,MAG TPA: SITE SPECIFIC RECOMBINASE XERD [Bacteriophage sp.],0.05785280466079712,2.466184616088867
3423,DAV77903.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.048397719860076904,2.466677188873291
378,DAV36185.1 ,MAG TPA: HNHc [Bacteriophage sp.],0.04924607276916504,2.466831922531128
2221,DAV68567.1 ,MAG TPA: stabilization protein [Bacteriophage sp.],0.04809081554412842,2.4677791595458984
1890,DAV64159.1 ,MAG TPA: minor capsid protein [Bacteriophage sp.],0.046397864818573,2.4683730602264404
2560,DAV73306.1 ,MAG TPA: DNA polymerase II small subunit [Bacteriophage sp.],0.04934722185134888,2.46846342086792
4283,DAV91405.1 ,MAG TPA: ATP-dependent RNA helicase [Bacteriophage sp.],0.0414009690284729,2.471184253692627
1759,DAV58969.1 ,MAG TPA: repressor domain protein [Bacteriophage sp.],0.056458115577697754,2.4713776111602783
1852,DAV62025.1 ,MAG TPA: putative Fe-S center protein [Bacteriophage sp.],0.055161476135253906,2.472372055053711
4678,DAV98697.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.058466196060180664,2.4761030673980713
2393,DAV71126.1 ,MAG TPA: FKBP-type peptidyl-prolyl cis-trans isomerases 1 [Bacteriophage sp.],0.05177474021911621,2.47619891166687
2386,DAV71119.1 ,MAG TPA: FKBP-type peptidyl-prolyl cis-trans isomerases 1 [Bacteriophage sp.],0.051774799823760986,2.47619891166687
1349,DAV51032.1 ,MAG TPA: type IV secretory pathway protein [Bacteriophage sp.],0.059781789779663086,2.4762253761291504
10,DAV29231.1 ,MAG TPA: minor capsid protein [Bacteriophage sp.],0.04976356029510498,2.4770970344543457
4116,DAV89400.1 ,MAG TPA: LexA repressor [Bacteriophage sp.],0.05483508110046387,2.4792182445526123
1372,DAV51146.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.04572421312332153,2.480778694152832
2076,DAV66281.1 ,MAG TPA: HNH endonuclease [Bacteriophage sp.],0.050576984882354736,2.4807872772216797
4496,DAV94309.1 ,MAG TPA: activating signal cointegrator [Bacteriophage sp.],0.054113924503326416,2.4811244010925293
4185,DAV90144.1 ,MAG TPA: Cro [Bacteriophage sp.],0.048548102378845215,2.482755184173584
4444,DAV94257.1 ,MAG TPA: 43 kDa tail protein [Bacteriophage sp.],0.06497716903686523,2.4829249382019043
2152,DAV66357.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05226415395736694,2.482996940612793
1973,DAV64814.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.06114095449447632,2.4835422039031982
4187,DAV90146.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05563586950302124,2.4839723110198975
4199,DAV90158.1 ,MAG TPA: portal protein [Bacteriophage sp.],0.06794893741607666,2.484180212020874
213,DAV35362.1 ,MAG TPA: portal [Bacteriophage sp.],0.04320317506790161,2.484940528869629
2214,DAV68560.1 ,MAG TPA: AAA domain protein [Bacteriophage sp.],0.05002164840698242,2.486725091934204
827,DAV41024.1 ,MAG TPA: protein of unknown function (DUF4917) [Bacteriophage sp.],0.05021512508392334,2.486950635910034
875,DAV41695.1 ,MAG TPA: endonuclease [Bacteriophage sp.],0.06406110525131226,2.488502264022827
4882,DAV99712.1 ,MAG TPA: E protein [Bacteriophage sp.],0.05758577585220337,2.4906036853790283
2219,DAV68565.1 ,MAG TPA: major capsid protein [Bacteriophage sp.],0.06404173374176025,2.492790699005127
4868,DAV99698.1 ,MAG TPA: replication initiator protein [Bacteriophage sp.],0.05911862850189209,2.492793083190918
4685,DAV98704.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.045164287090301514,2.4928550720214844
3413,DAV77893.1 ,MAG TPA: Portal [Bacteriophage sp.],0.046835124492645264,2.4935688972473145
4691,DAV98710.1 ,MAG TPA: repressor domain protein [Bacteriophage sp.],0.04487806558609009,2.496448040008545
201,DAV35350.1 ,MAG TPA: AAA domain protein [Bacteriophage sp.],0.06854134798049927,2.4971466064453125
416,DAV36545.1 ,MAG TPA: molecular chaperone DnaK [Bacteriophage sp.],0.0568615198135376,2.4984960556030273
3764,DAV83369.1 ,MAG TPA: repressor domain protein [Bacteriophage sp.],0.06683194637298584,2.4988210201263428
1760,DAV58970.1 ,MAG TPA: chromosome partition protein [Bacteriophage sp.],0.04716593027114868,2.49918532371521
3898,DAV84319.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.05747640132904053,2.5001416206359863
4026,DAV85265.1 ,MAG TPA: nucelotide kinase [Bacteriophage sp.],0.05269813537597656,2.500781774520874
